id,funcion_principal,subcategoria,establecimiento,funcion_secundaria,programacion,sucursal,sala,direccion,calle,altura,barrio,comuna,latitud,longitud,telefono,mail,web,facebook,twitter,instagram,camara_1,camara_2,redes,punto_de_cultura,otras_redes,capacidad_total,codigo_postal,codigo_postal_argentino
1695,LIBRERIA,,VENTAJEDREZ,,,,,"GOYENA, PEDRO AV. 1433","GOYENA, PEDRO AV.",1433,CABALLITO,COMUNA 06,-34.627485708893,-58.447473783378,156-092-9773,plotinsky@yahoo.com.ar,http://www.ventajedrez.com.ar/,,,,,,,,,,1406,C1406GWD
983,ESPACIO DE FORMACION,CENTRO CULTURAL DEL PCB,CENTRO CULTURAL SEBASTIAN PIANA,,SI,,,PUAN 360,PUAN,360,CABALLITO,COMUNA 06,-34.626871,-58.447217599999995,4432-4515,CCSPIANA@HOTMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,,,,,,,,,,1406,C1406CQH
1959,LIBRERIA,,LIBRERIA BIBLOS,,,,,PUAN 378,PUAN,378,CABALLITO,COMUNA 06,-34.6271352610554,-58.4471100777631,,,,,,,,,,,,,1406,C1406CQH
1616,LIBRERIA,,SANTIAGO ARCOS,,,,,PUAN 467,PUAN,467,CABALLITO,COMUNA 06,-34.6281628,-58.4468108,4432- 3107,santiagoarcoseditor@uolsinectis.com.ar,s/d,,,,,,,,,,1406,C1406CQI
1018,ESPACIO DE FORMACION,,FACULTAD DE FILOSOFIA Y LETRAS,,,,,PUAN 480,PUAN,480,CABALLITO,COMUNA 06,-34.628260499999996,-58.4466473,4432-0606 INTERNO 130,DEPARTES@FILO.UBA.AR,,,,,,,,,,,1406,C1406CQJ
1614,LIBRERIA,,GAMBITO DE ALFIL,,,,,PUAN 511,PUAN,511,CABALLITO,COMUNA 06,-34.628727000000005,-58.446579299999996,(54 011) 4432-1304,gambitolibros@uolsinectis.com.ar,https://www.facebook.com/pg/gambitodealfil/about/?ref=page_internal,,,,,,,,,,1406,C1406CQK
2954,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,DIRECCION DE BIBLIOTECAS,,,,,PUAN 480,PUAN,480,CABALLITO,COMUNA 06,-34.6282646694286,-58.4466466380389,(011) 4432-0606 Int 173-157,BIBCEN@FILO.UBA.AR,HTTP://WWW.FILO.UBA.AR,,,,CAICYT,,,,,,1406,C1406CQJ
2955,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA DEL INSTITUTO DE INVESTIGACIONES BIBLIOTECOLOGICAS,,,,,PUAN 480,PUAN,480,CABALLITO,COMUNA 06,-34.6282646694286,-58.4466466380389,4432-0606 INT. 133 - FAX (54 11) 4432-0121,"BIBLIO2@FILO.UBA.AR, INIBI@FILO.UBA.AR",WWW.FILO.UBA.AR/CONTENIDOS/INVESTIGACION/INSTITUTOS/INIBI_NUEVO/BIBLIOTECA.HTM,,,,UNIRED,,,,,,1406,C1406CQJ
1045,ESPACIO DE FORMACION,,UNIVERSIDAD MAIMONIDES ESCUELA DE HUMANIDADES,,,,,HIDALGO 775,HIDALGO,775,CABALLITO,COMUNA 06,-34.6104489,-58.4409973,,MUSICOTERAPIA@MAIMONIDES.EDU.AR,WWW.MAIMONIDES.EDU,,,,,,,,,,1405,C1405BCK
957,ESPACIO DE EXHIBICION,MUSEO,MUSEO HOSPITAL DURAND,,,,,"AMBROSETTI, JUAN B. 743","AMBROSETTI, JUAN B.",743,CABALLITO,COMUNA 06,-34.6101742337523,-58.438375742367896,,,,,,,,,,,,,1405,C1405BIK
1192,ESPACIO ESCENICO,SALA DE TEATRO,EL PISO TEATRO Y AFINES,ESPACIO DE FORMACION,SI,,,HIDALGO 878,HIDALGO,878,CABALLITO,COMUNA 06,-34.6088411,-58.441539899999995,,ELPISOTEATROYAFINES@GMAIL.COM,,WWW.FACEBOOK.COM/ELPISO878/,,https://www.instagram.com/elpisoteatro/,ESCENA,,,,,,1405,C1405BCN
1480,ESPACIO FERIAL,ARTESANIAS,FERIA PARQUE CENTENARIO,,,,,DIAS VELEZ AV Y LEOPOLDO MARECHAL,DIAS VELEZ AV Y LEOPOLDO MARECHAL,nan,CABALLITO,COMUNA 06,-34.608061,-58.4372311,,,,,,,,,,,,,,
1491,ESPACIO FERIAL,LIBRERIA,PARQUE CENTENARIO,,,,,PASAJE LILLO Y LEOPOLDO MARECHAL,PASAJE LILLO Y LEOPOLDO MARECHAL,nan,CABALLITO,COMUNA 06,-34.607884586238605,-58.436531829802,,,,,,,,,,,,,,
1499,ESPACIO FERIAL,MANUALISTAS,PARQUE CENTENARIO,,,,,Av. Patricias Argentinas,Av. Patricias Argentinas,nan,CABALLITO,COMUNA 06,-34.607884586238605,-58.436531829802,,,,,,,,,,,,,,
1306,ESPACIO ESCENICO,,PARQUE CENTENARIO,,SI,,,PATRICIAS ARGENTINAS AV.,PATRICIAS ARGENTINAS AV.,nan,CABALLITO,COMUNA 06,-34.60673189999999,-58.43843960000001,4982-2106,MBAARTISTICA@BUENOSAIRES.GOB.AR,,,,,,,,,,,,
1197,ESPACIO ESCENICO,SALA DE TEATRO,MACHADO TEATRO,ESPACIO DE FORMACION,,,,MACHADO. ANTONIO 617,MACHADO. ANTONIO,617,CABALLITO,COMUNA 06,-34.606443799999994,-58.44050429999999,4982-4922,MACHADO617@GMAIL.COM,WWW.MACHADOTEATRO.COM.AR,WWW.FACEBOOK.COM/MACHADOTEATRO,@MACHADO617,https://www.instagram.com/machado_aqui_se_miente/,ESCENA,,,,,,1405,C1405DIC
1475,ESPACIO ESCENICO,,ANFITEATRO EVA PERON,,,,,"MARECHAL, LEOPOLDO","MARECHAL, LEOPOLDO",nan,CABALLITO,COMUNA 06,-34.605886394959995,-58.4368662255484,,,,,,,,,,,,,,
268,CALESITA,,LA CALESITA DE CARLITOS,,,,,GALLARDO. ANGEL AV.,GALLARDO. ANGEL AV.,nan,CABALLITO,COMUNA 06,-34.6056224019321,-58.4362883364005,,,,,,,,,,,,,,
1689,LIBRERIA,,LIBRERA NOMADE,,,,,HIDALGO 733,HIDALGO,733,CABALLITO,COMUNA 06,-34.6109569,-58.4408797,54-011-49026892,luciomrbb@gmail.com,s/d,,,,,,,,,,1405,C1405BCK
1705,LIBRERIA,,LIBRIA,,,,,"AMBROSETTI, JUAN B. 740","AMBROSETTI, JUAN B.",740,CABALLITO,COMUNA 06,-34.6099125,-58.4385794,,,,,,,,,,,,,1405,C1405BIL
1717,LIBRERIA,,LOS CACHORROS,,,,,DIAZ VELEZ AV. 5011,DIAZ VELEZ AV.,5011,CABALLITO,COMUNA 06,-34.6087126,-58.43757829999999,4981-3700,loscachorros@hotmail.com,s/d,,,,,,,,,,1405,C1405DCF
2482,BIBLIOTECA,HISTORICA,BIBLIOTECA - MUSEO ARGENTINO DE CIENCIAS NATURALES 'BERNARDINO RIVADAVIA' (MACN BR),,,,,"GALLARDO, ANGEL AV. 490","GALLARDO, ANGEL AV.",490,CABALLITO,COMUNA 06,-34.605083653174,-58.438051284143704,(011) 4982-8797,MDELPRIORE@MACN.GOV.AR,HTTP://WWW.MACN.SECYT.GOV.AR,,,,ASFIS-REDIPES,,,,,,1405,C1405DJR
2802,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA - UNIVERSIDAD MAIMONIDES,,,,,HIDALGO 775,HIDALGO,775,CABALLITO,COMUNA 06,-34.610452601702,-58.4409962832687,4905-1155/1156,BIBLIOTECA@MAIMONIDES.EDU,WWW.MAIMONIDES.EDU,,,,AMICUS,RENICS,,,,,1405,C1405BCK
2822,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA - ESCUELA SUPERIOR DE ENFERMERIA C. GRIERSON,,,,,"AMBROSETTI, JUAN B. 601","AMBROSETTI, JUAN B.",601,CABALLITO,COMUNA 06,-34.6101745483855,-58.4383773891731,4982-2309,TUSITALA@DOBHP.COM.AR,,,,,COMENIUS,,,,,,1405,C1405BII
3076,ESPACIO DE FORMACION,,"ESCUELA DE DISEÑO Y MOLDERIA ""FERNANDA GONZALEZ""",,,,,PUEYRREDON. HONORIO. DR. AV. 876,PUEYRREDON. HONORIO. DR. AV.,876,CABALLITO,COMUNA 06,-34.6102659,-58.443616299999995,4981-0151,INFO@FGESCUELA.COM.AR,WWW.FGESCUELA.COM.AR,,,,,,,,,,1405,C1405BAS
3093,ESPACIO DE EXHIBICION,MUSEO,"MUSEO ARGENTINO DE CIENCIAS NATURALES ""BERNARDINO RIVADAVIA""",,,,,GALLARDO. ANGEL AV. 490,GALLARDO. ANGEL AV.,490,CABALLITO,COMUNA 06,-34.6050802,-58.4380524,4982-6595 / 8797 / 4791 / 6670 INTERNO 181,VISITAS@MACN.GOV.AR,WWW.MACN.SECYT.GOV.AR,,,,,,,,,,1405,C1405DJR
988,ESPACIO DE FORMACION,CENTRO CULTURAL DEL PCB,CENTRO CULTURAL EL ETERNAUTA,,SI,,,LOBOS. ELEODORO. DR. 437,LOBOS. ELEODORO. DR.,437,CABALLITO,COMUNA 06,-34.6128436614517,-58.436310485092896,4982-9706,CCELETERNAUTA@YAHOO.COM.AR,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,,,,,,,,,,1405,C1405BLE
415,CENTRO CULTURAL,,CLUB PREMIER,ESPACIO DE FORMACION,,,,CAMPICHUELO 472,CAMPICHUELO,472,CABALLITO,COMUNA 06,-34.611903399999996,-58.4352041,4982-7637,INFO@CLUBPREMIER.ORG.AR,WWW.CLUBPREMIER.ORG.AR,https://www.facebook.com/pg/clubpremierdecaballito,,,,,,,,,1405,C1405BOF
198,BAR,NOTABLE,EL COLECCIONISTA,,,,,RIVADAVIA AV. 4929,RIVADAVIA AV.,4929,CABALLITO,COMUNA 06,-34.6174186,-58.434686899999996,4902-7954,,,,,,,,,,,,1424,C1424CEE
634,DISQUERIA,,FERMIN BELLI,,,,,RIVADAVIA AV. 4930,RIVADAVIA AV.,4930,CABALLITO,COMUNA 06,-34.6175631138735,-58.434593643474905,4904-1777,,,,,,,,,,,,1424,C1424CER
286,CALESITA,,CALESITA DE PARQUE RIVADAVIA,,,,,ROSARIO,ROSARIO,nan,CABALLITO,COMUNA 06,-34.6188977609371,-58.4342224410534,,,,,,,,,,,,,,
344,CENTRO CULTURAL,,CASA JACHE,BAR,,,,ARANGUREN. JUAN F.. DR. 213,ARANGUREN. JUAN F.. DR.,213,CABALLITO,COMUNA 06,-34.610917,-58.434086300000004,5252-0909 / 6651-9148,HABILITACIONES27@GMAIL.COM,http://www.casajache.com.ar/,,,,,,,,,,1405,C1405CRE
635,DISQUERIA,,KASHMIR MUSIC,,,,,RIVADAVIA AV. 4900,RIVADAVIA AV.,4900,CABALLITO,COMUNA 06,-34.6172000282447,-58.4337774400168,4902-7194,,,,,,,,,,,,1424,C1424CEQ
1324,ESPACIO ESCENICO,SALA DE TEATRO,CLUB ITALIANO,ESPACIO DE FORMACION,,,,RIVADAVIA AV. 4731,RIVADAVIA AV.,4731,CABALLITO,COMUNA 06,-34.6163532,-58.432283999999996,4901-1061 / 63 INTERNO 129,PRENSA@CLUBITALIANO.COM.AR,WWW.CLUBITALIANO.COM.AR,,,,,,,,,,1424,C1424CEC
200,BAR,CULTURAL,PLAZA CAFE,,,,,RIVADAVIA AV. 4732,RIVADAVIA AV.,4732,CABALLITO,COMUNA 06,-34.61645275374,-58.4320944029663,4902-2903,,,,,,,,,,,,1424,C1424CEP
1200,ESPACIO ESCENICO,SALA DE TEATRO,ESTUDIO 84,ESPACIO DE FORMACION,,,,AVELLANEDA 84,AVELLANEDA,84,CABALLITO,COMUNA 06,-34.611420677895396,-58.4313444692512,4832-7427,JANDRAFLORES@YAHOO.COM.AR,,https://www.facebook.com/Alejandra.Flores.Taller.de.Teatro.Estudio.84/?__tn__=%2Cd%2CP-R&eid=ARB7oUoVQ-_6OZPrRQU4GUPZrOmSYd95VYRVfnyRupye_GerWlaflr25mhJKYKqVAIvEsOqorcZ9cY5H,,,,,,,,,1405,C1405CNN
77,BAR,CULTURAL,CAFE DE LA SUBASTA,,,,,RIO DE JANEIRO 54,RIO DE JANEIRO,54,CABALLITO,COMUNA 06,-34.6147567,-58.430119499999996,,,,,,,,,,,,,1405,C1405CBB
1492,ESPACIO FERIAL,LIBRERIA,PARQUE RIVADAVIA,,,,,AV. RIVADAVIA Y BEAUCHEF,AV. RIVADAVIA Y BEAUCHEF,nan,CABALLITO,COMUNA 06,-34.6178364228765,-58.4350402234674,,,,,,,,,,,,,,
1604,LIBRERIA,,MAC LECTOR S R L.(PC),,,,,RIVADAVIA AV. 5085,RIVADAVIA AV.,5085,CABALLITO,COMUNA 06,-34.6187264,-58.437622700000006,4904-0488,,s/d,,,,,,,,,,1424,C1424CEF
1701,LIBRERIA,,IUPI LIBROS,,,,,FORMOSA 561,FORMOSA,561,CABALLITO,COMUNA 06,-34.6213244,-58.436042799999996,2084-3399,iupilibreria@gmail.com,https://www.facebook.com/Iupi-Libros-312144315833561/,,,,,,,,,,1424,C1424BZK
1834,LIBRERIA,,COBRA. PEQUEÑA LIBRERIA.,,,,,"ARANGUREN, JUAN F., DR. 150","ARANGUREN, JUAN F., DR.",150,CABALLITO,COMUNA 06,-34.610534,-58.43287900000001,,,,,,,,,,,,,1405,C1405CRD
1852,LIBRERIA,,DEVA'S,,,ACOYTE,,ACOYTE AV. 70,ACOYTE AV.,70,CABALLITO,COMUNA 06,-34.6175389,-58.4369583,,,,,,,,,,,,,1405,C1405BFN
1880,LIBRERIA,,KEL EDICIONES,,,LA PLATA,,LA PLATA AV. 63,LA PLATA AV.,63,CABALLITO,COMUNA 06,-34.6159482,-58.429174800000006,,,,,,,,,,,,,1184,C1184AAA
1946,LIBRERIA,,LIBRERIA YENNY,,,ACOYTE,,ACOYTE AV. 44,ACOYTE AV.,44,CABALLITO,COMUNA 06,-34.61789672,-58.43677323,,,,,,,,,,,,,1405,C1405BFN
1973,LIBRERIA,,DISTAL LIBROS,,,RIVADAVIA,,RIVADAVIA AV. 4648,RIVADAVIA AV.,4648,CABALLITO,COMUNA 06,-34.61600891,-58.43109096,,,,,,,,,,,,,1424,C1424CEO
1977,LIBRERIA,,LIBRERIA CUSPIDE,,,RIVADAVIA,,RIVADAVIA AV. 5045,RIVADAVIA AV.,5045,CABALLITO,COMUNA 06,-34.61858524,-58.43730457,,,,,,,,,,,,,1424,C1424CEF
1979,LIBRERIA,,MERIDIANA,,,RIVADAVIA,,RIVADAVIA AV. 5108,RIVADAVIA AV.,5108,CABALLITO,COMUNA 06,-34.61909026,-58.43803547,,,,,,,,,,,,,1424,C1424CET
2045,LIBRERIA,,CALIGARI,,,,,BOGOTA 101,BOGOTA,101,CABALLITO,COMUNA 06,-34.61298064,-58.43297662,,,,,,,,,,,,,1405,C1405CLC
2430,SALA DE CINE,,CINE VILLAGE CABALLITO,,,,,AV. RIVADAVIA 5071,AV. RIVADAVIA,5071,CABALLITO,COMUNA 06,-34.618581299999995,-58.437305599999995,0810-810-2463,INFO@VILLAGE.COM.AR,WWW.VILLAGECINES.COM,https://www.facebook.com/cinepolisarg/,,,,,,,,1769.0,1424,C1424CEF
2588,BIBLIOTECA,ESCOLAR,BIBLIOTECA - ESCUELA NORMAL SUPERIOR N°  04 ESTANISLAO S. ZEBALLOS,,,,,RIVADAVIA AV. 4950,RIVADAVIA AV.,4950,CABALLITO,COMUNA 06,-34.6179283421349,-58.43543090439071,4901-9429,BIBLIONORMAL4@YAHOO.COM.AR,HTTP://ENS4.CABA.INFD.EDU.AR/SITIO/,,,,COMENIUS,,,,,,1424,C1424CER
2589,BIBLIOTECA,POPULAR,BIBLIOTECA POPULAR AVELINO HERRERA,,,,,RIVADAVIA AV. 4950,RIVADAVIA AV.,4950,CABALLITO,COMUNA 06,-34.6179283421349,-58.43543090439071,,,,,,,CONABIP,,,,,,1424,C1424CER
2640,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,CENTRO DE DOCUMENTACION EN SALUD. CEDOS,,,,,DIAZ VELEZ AV. 4821,DIAZ VELEZ AV.,4821,CABALLITO,COMUNA 06,-34.6085337806908,-58.4349922494753,011 4958-3922,"CEDO_SALUD@BUENOSAIRES.GOV.AR , MAMARO@BUENOSAIRES.GOV.AR",WWW.BUENOSAIRES.GOV.AR/AREAS/SALUD/CEDOS/INDEX.PHP,,,,RENICS,,,,,,1405,C1405DCD
2655,BIBLIOTECA,POPULAR,BIBLIOTECA OBRERA JUAN B. JUSTO,,,,,LA PLATA AV. 85,LA PLATA AV.,85,CABALLITO,COMUNA 06,-34.6162143112481,-58.4291160180289,,,,,,,CONABIP,,,,,,1184,C1184AAA
2767,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA - CIRCULO ARGENTINO DE ODONTOLOGIA,,,,,"ACEVEDO, EDUARDO 54","ACEVEDO, EDUARDO",54,CABALLITO,COMUNA 06,-34.6150202530392,-58.430875008651,4901-9311 / 5488 INT. 101 FAX: (+54-11) 4903-7064,BIBLIOTECA@CAO.ORG.ARI,,,,,BIBLIOMED,,,,,,1405,C1405BUB
2975,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA COMISARIO ANTONIO BALLVE,,,,,ROSARIO 532,ROSARIO,532,CABALLITO,COMUNA 06,-34.6195539428033,-58.436402215471105,(011) 4902-4362,,,,,,,,,,,,1424,C1424CCL
2576,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA CIRUJANO MAYOR DR. PEDRO MALLO,,,,,PATRICIAS ARGENTINAS AV. 351,PATRICIAS ARGENTINAS AV.,351,CABALLITO,COMUNA 06,-34.6042166404832,-58.434819044819605,"4864-7899, 4863-4080 int 5523",INFO@HNPM.MIL.AR,WWW.HNPM.MIL.AR,,,,REBIFA,,,,,,1405,C1405BWD
2577,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA DR CARLOS CARDINI,,,,,PATRICIAS ARGENTINAS AV. 435,PATRICIAS ARGENTINAS AV.,435,CABALLITO,COMUNA 06,-34.6045761130169,-58.4342349656166,(011) 5238-7500. int 2021,BIBLIOTECA@LELOIR.ORG.AR,HTTP://WWW.LELOIR.ORG.AR/ES/ACERCA_DE_LA_BIBLIOTECA.HTML,,,,CAICYT,,,,,,1405,C1405BWE
1598,LIBRERIA,,EUDEBA PARQUE CENTENARIO,,,,,RAMOS MEJIA 841,RAMOS MEJIA,841,CABALLITO,COMUNA 06,-34.6059084317743,-58.4323395766475,,,,,,,,,,,,,1405,C1405CAE
1611,LIBRERIA,,LIBRO LIBRE,,,,,RAMOS MEJIA 827,RAMOS MEJIA,827,CABALLITO,COMUNA 06,-34.6060861870104,-58.432247487618,4581-5699,librolibre@argentina.com,s/d,,,,,,,,,,1405,C1405CAE
990,ESPACIO DE FORMACION,CENTRO CULTURAL DEL PCB,CENTRO CULTURAL LOLA MORA,,SI,,,RIO DE JANEIRO 946,RIO DE JANEIRO,946,CABALLITO,COMUNA 06,-34.6043879,-58.4320353,4983-5877 / 4862-7245,CCLOLAMORA@GMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,,,,,,,,,,1405,C1405CCP
2578,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA ASOCIACION ARGENTINA AMIGOS DE LA ASTRONOMIA (ASARAMAS),,,,,,AV. PATRICIAS ARGENTINAS,550,CABALLITO,COMUNA 06,-34.604877840212396,-58.435039964935996,4863-3366,INFO@AMIGOSDELAASTRONOMIA.ORG,WWW.AMIGOSDELAASTRONOMIA.ORG/BIBLIOTECA,,,,,,,,,,,
1022,ESPACIO DE FORMACION,,INSTITUTO DE FORMACION TECNICA SUPERIOR N13 DE N8,,,,,ALBERDI. JUAN BAUTISTA AV. 163,ALBERDI. JUAN BAUTISTA AV.,163,CABALLITO,COMUNA 06,-34.6223601,-58.43015379999999,4901-6444,,,,,,,,,,,,1424,C1424BYB
538,CENTRO CULTURAL,,MITAD DEL MUNDO,,,,,ROJAS 470,ROJAS,470,CABALLITO,COMUNA 06,-34.6154206,-58.44363370000001,3193-3271,ESPACIOMDM@GMAIL.COM,,WWW.FACEBOOK.COM/ESPACIOMDM/,,,,,,,,,1405,C1405ABF
1023,ESPACIO DE FORMACION,,LA OLA,,,,,Rivadavia AV 5420,AV. RIVADAVIA,5420,CABALLITO,COMUNA 06,-34.6211979,-58.4435481,4904-0704,INFO@ESCUELAOL.COM,http://escuelaola.com/contacto,,,,,,,,,,1424,C1424CEW
2590,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA GENERAL DOCTOR MANUEL BELGRANO,,,,,RIVADAVIA AV. 5550,RIVADAVIA AV.,5550,CABALLITO,COMUNA 06,-34.621630855640895,-58.4435294883201,"4432-3114 / 3127, Int. 139.",BIBLIOTECA@DAMASOCENTENO.EDU.AR,WWW.DAMASONLINE.COM.AR,,,,,,,,,,1424,C1424CEX
1925,LIBRERIA,,LECTURAS Y MELODIAS,,,,,"MITRE, EMILIO 431","MITRE, EMILIO",431,CABALLITO,COMUNA 06,-34.62741307,-58.44326679,,,,,,,,,,,,,1424,C1424AYI
1939,LIBRERIA,,LIBRERIA EL GAUCHO,,,NEUQUEN,,NEUQUEN 765,NEUQUEN,765,CABALLITO,COMUNA 06,-34.61588999,-58.44254535,,,,,,,,,,,,,1405,C1405CKE
285,CALESITA,,CALESITA ESTACION CABALLITO,,,,,ROJAS,ROJAS,nan,CABALLITO,COMUNA 06,-34.618290103557705,-58.4422295700558,,,,,,,,,,,,,,
1976,LIBRERIA,,HAPPY BOOKS,,,,,RIVADAVIA AV. 5462,RIVADAVIA AV.,5462,CABALLITO,COMUNA 06,-34.6211366799198,-58.442143230446995,,,,,,,,,,,,,1424,C1424CEW
834,ESPACIO DE EXHIBICION,MUSEO,MUSEO ERNESTO CHE GUEVARA,,,,,ROJAS 129,ROJAS,129,CABALLITO,COMUNA 06,-34.6188955,-58.442075,4903-3285,MUSEOCHEGUEVARA@YAHOO.COM.AR,WWW.MUSEOCHEGUEVARAARGENTINA.BLOGSPOT.COM,,,,,,,,,,1405,C1405AAC
1602,LIBRERIA,,LIBROS INFINITO,,,,,RIVADAVIA AV. 5450,RIVADAVIA AV.,5450,CABALLITO,COMUNA 06,-34.621105799999995,-58.441954,1560366209,librosinfinito@gmail.com,s/d,,,,,,,,,,1424,C1424CEW
1489,ESPACIO FERIAL,LIBRERIA,PLAZOLETA PRIMERA JUNTA,,,,,AV. RIVADAVIA Y DEL BARCO CENTERA,AV. RIVADAVIA Y DEL BARCO CENTERA,nan,CABALLITO,COMUNA 06,-34.6207105936461,-58.441415931031294,,,,,,,,,,,,,,
2807,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA ASOCIACION DRAGON,,,,,HUALFIN 933,HUALFIN,933,CABALLITO,COMUNA 06,-34.623826888801496,-58.4412695564911,4432-7969,BIBLIOTECADELDRAGON@GMAIL.COM,HTTP://BIBLIODELDRAGON.BLOGSPOT.COM.AR,,,,,,,,,,1424,C1424BXE
1209,ESPACIO ESCENICO,SALA DE TEATRO,OESTE USINA CULTURAL,ESPACIO DE FORMACION,SI,,,BARCO CENTENERA DEL 143,BARCO CENTENERA DEL,143,CABALLITO,COMUNA 06,-34.621432399999996,-58.4410711,1149013111,CONTACTO@OESTEUSINACULTURAL.COM.AR,WWW.OESTEUSINACULTURAL.COM.AR,WWW.FACEBOOK.COM/OESTE-USINA-CULTURAL-1432965350352137/,,https://www.instagram.com/oesteusinacultural/,ESCENA,,,,,,1424,C1424AMC
1603,LIBRERIA,,BOOK'S DALI - PTO 4 PRA.JUNTA,,,,,RIVADAVIA AV. 5400,RIVADAVIA AV.,5400,CABALLITO,COMUNA 06,-34.6204042590217,-58.4410213818763,,,s/d,,,,,,,,,,1424,C1424CEV
56,BAR,CULTURAL,BAR. PELUQUERIA Y BARBERIA LA EPOCA,,,,,GUAYAQUIL 877,GUAYAQUIL,877,CABALLITO,COMUNA 06,-34.6218152,-58.440416299999995,4903-7799,,WWW.BARBERIALAEPOCA.COM,,,,,,,,,,1424,C1424CAU
1640,LIBRERIA,,DISTRIMANI LIBROS,,,,,NEUQUEN 691,NEUQUEN,691,CABALLITO,COMUNA 06,-34.615885353278195,-58.44031302868979,4902-8431 / 15-3033-2951,distrimani2011@hotmail.com,https://www.facebook.com/distrimani/,,,,,,,,,,1405,C1405CKC
1762,LIBRERIA,,ORSON LIBROS,,,,,"ALBERDI, JUAN BAUTISTA AV. 872","ALBERDI, JUAN BAUTISTA AV.",872,CABALLITO,COMUNA 06,-34.623051399999994,-58.4401558,49012977,orson.libreros@gmail.com,s/d,,,,,,,,,,1424,C1424BYV
1517,LIBRERIA,,LIBROS CATANAEL,,,,,YERBAL 596,YERBAL,596,CABALLITO,COMUNA 06,-34.618184,-58.43938670000001,54-11-33956636,info@libroscatanael.com.ar,http://tiendacatanael.mercadoshops.com.ar/,,,,,,,,,,1405,C1405CDL
483,CENTRO CULTURAL,,FUNDACION HASTINAPURA,,,GUAYAQUIL,,GUAYAQUIL 777,GUAYAQUIL,777,CABALLITO,COMUNA 06,-34.621660600000006,-58.439130000000006,4904-1826 / 4563-7271,AQUILESODISEA@GMAIL.COM CABALLITO@HASTINAPURA.ORG.AR,,,,,,,,,,,1424,C1424CAS
2680,BIBLIOTECA,POPULAR,BIBLIOTECA POPULAR GRAL. ALVEAR,,,,,AVELLANEDA 542,AVELLANEDA,542,CABALLITO,COMUNA 06,-34.6144590497662,-58.4387240113618,,ASOCIACIONALVEAR@YAHOO.COM.AR,,,,,CONABIP,,,,,,1405,C1405CNS
3017,BIBLIOTECA,POPULAR,BIBLIOTECA POPULAR FEDERICO LACROZE,,,,,THOMPSON 502,THOMPSON,502,CABALLITO,COMUNA 06,-34.6249740059053,-58.4391927941457,,BPFLACROZE@GMAIL.COM,,,,,CONABIP,,,,,,1424,C1424ALD
162,BAR,NOTABLE,EL TOKIO,,,,,ALVAREZ JONTE AV. 3550,ALVAREZ JONTE AV.,3550,VILLA SANTA RITA,COMUNA 11,-34.612404299999994,-58.491572600000005,4568-4999,,,,,@bareltokio,,,,,,,1407,C1407GOP
157,BAR,NOTABLE,DON JUAN,,,,,CAMARONES 2702,CAMARONES,2702,VILLA SANTA RITA,COMUNA 11,-34.6111930614081,-58.478215866808796,4586-0679,,,,,,,,,,,,1416,C1416EDB
1265,ESPACIO ESCENICO,SALA DE TEATRO,ABRE CLUB DE ARTE,ESPACIO DE FORMACION,SI,,,GONZALEZ. ELPIDIO 2764,GONZALEZ. ELPIDIO,2764,VILLA SANTA RITA,COMUNA 11,-34.608532722359904,-58.481063560047595,4582 0787,ABRETEATRO@GMAIL.COM,WWW.CLUBDEARTE.BLOGSPOT.COM.AR,WWW.FACEBOOK.COM/PAGES/ABRE-CLUB-DE-ARTE/132487810154243,,,ARTEI,,,,,,1416,C1416EQB
2471,BIBLIOTECA,POPULAR,BIBLIOTECA POPULAR CORPORACION MITRE,,,,,ALVAREZ JONTE AV. 3176,ALVAREZ JONTE AV.,3176,VILLA SANTA RITA,COMUNA 11,-34.6099080424602,-58.4874728556573,,,,,,,CONABIP,,,,,,1416,C1416EYQ
